,Unnamed: 0.1,Unnamed: 0,Event.Id,Investigation.Type,Event.Date,Location,Injury.Severity,Aircraft.damage,Make,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Num.Passenger,Total.Injured,Percent.Serious.and.Fatal,Percent.Uninjured,Make.Model,Max.Capacity
8082,8082,80340,20170425X32611,Accident,2017-04-24,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilot's improper energy management during an emergency landing approach that was prompted by an engine power loss. The specific reason(s) for the power loss and the improper energy management could not be determined based on available evidence.  

 
",1.0,1.0,100.0,0.0,cessnaT210N,6
8083,8083,80343,20170425X60823,Accident,2017-04-25,TX,Fatal,Destroyed,cessna,2.0,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,VMC,,"The pilot's failure to identify the alternate runway, to perform a timely precautionary landing, and to maintain airplane control. Contributing to the accident was the failure of the left engine due to oil starvation for reasons that could not be determined based on the postaccident examination.",1.0,1.0,100.0,0.0,cessna421C,8
8084,8084,80347,20170328X61720,Accident,2017-04-28,FL,Non-Fatal,Substantial,mooney,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to follow the manufacturers go-around procedure, which resulted in an aerodynamic stall. 
",2.0,0.0,0.0,100.0,mooneyM20J,4
8085,8085,80348,20170429X10625,Accident,2017-04-28,NY,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain altitude and airspeed while maneuvering at a low altitude.
",2.0,0.0,0.0,100.0,cessna177,4
8086,8086,80350,20170501X05244,Accident,2017-04-28,NV,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilots runway selection, which resulted in landing with a tailwind and an unstabilized approach and subsequent runway overrun. 
",3.0,0.0,0.0,100.0,cessna172S,4
8087,8087,80352,20170502X41241,Accident,2017-04-28,KY,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain a flare during landing in variable, gusting wind conditions.
",2.0,0.0,0.0,100.0,cessna172,4
8088,8088,80353,20170502X65623,Accident,2017-04-28,ND,Non-Fatal,Minor,boeing,,,,0.0,0.0,0.0,141.0,,,,141.0,0.0,0.0,100.0,boeing737,126
8089,8089,80366,20170503X85252,Accident,2017-04-30,AK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,A fracture and collapse of the main landing gear. Contributing to the accident was corrosion to the hydrasorb lug fitting.,2.0,0.0,0.0,100.0,piperPA 18-150,2
8090,8090,80369,20170502X12758,Accident,2017-05-01,AK,Fatal,Substantial,cessna,1.0,Turbo Prop,,1.0,0.0,0.0,0.0,IMC,,"The pilot's continued visual flight rules flight into an area of mountainous terrain and instrument meteorological conditions, which resulted in controlled flight into terrain (CFIT). Contributing to the accident was the company's failure to provide the pilot with CFIT-avoidance recurrent simulator training as required by their CFIT avoidance program and the company's inadequate flight risk assessment processes, which did not account for the known weather hazards relevant to the accident route of flight.",1.0,1.0,100.0,0.0,cessna208B,10
8091,8091,80371,20170502X05630,Accident,2017-05-02,GA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,"The students incorrect use of the go-around procedure, which resulted in an aerodynamic stall, and the flight instructors delayed remedial action.
",2.0,0.0,0.0,100.0,cessna172,4
8092,8092,80376,20170505X12002,Accident,2017-05-03,HI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilots incorrect flap configuration during the go-around, which resulted in a hard, forced landing.
",1.0,0.0,0.0,100.0,cessna172,4
8093,8093,80390,20170505X11104,Accident,2017-05-05,FL,Fatal,Substantial,cirrus design corp,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,"The pilot's decision to attempt to land while a line of rain showers with microburst activity was crossing the airport, which resulted in a loss of control during a subsequent attempted go-around.",1.0,1.0,100.0,0.0,cirrus design corpSR22,5
8094,8094,80395,20170514X01152,Accident,2017-05-05,NM,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilots failure to maintain directional control while landing in gusting crosswind conditions.,1.0,0.0,0.0,100.0,cessna170,6
8095,8095,80398,20170508X45139,Accident,2017-05-06,AK,Non-Fatal,Substantial,stinson,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain directional control during the takeoff roll.
",2.0,0.0,0.0,100.0,stinson108,4
8096,8096,80399,20170508X30322,Accident,2017-05-07,CA,Non-Fatal,Destroyed,grumman,,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,"The pilots loss of directional control during takeoff with a quartering tailwind, which resulted in a runway excursion and separation of the right landing gear.
",1.0,0.0,0.0,100.0,grummanG164,1
8097,8097,80402,20170508X92431,Accident,2017-05-07,KY,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots improper landing flare and subsequent failure to maintain directional control during the landing roll in gusting crosswind conditions.
",2.0,0.0,0.0,100.0,piperPA28R,4
8098,8098,80404,20170509X93749,Accident,2017-05-07,MI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to obtain updated weather information while practicing takeoffs and landings and his subsequent failure to maintain directional control during the landing roll in gusting crosswind conditions.
",1.0,0.0,0.0,100.0,cessnaA185,7
8099,8099,80410,20170509X73859,Accident,2017-05-09,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control in tailwind and crosswind conditions.
",1.0,0.0,0.0,100.0,cessnaA185,7
8100,8100,80413,20170510X11422,Accident,2017-05-09,GA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"A total loss of engine power due to inadequate maintenance and inspection of the engine, which resulted in a fatigue crack and subsequent failure of the No. 4 cylinder.",1.0,0.0,0.0,100.0,cessna150M,2
8101,8101,80417,20170524X63941,Accident,2017-05-09,CO,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,,0.0,0.0,1.0,0.0,,,,1.0,1.0,0.0,0.0,cessnaP210N,6
8102,8102,80419,20170511X84152,Accident,2017-05-10,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilots loss of runway visibility during landing in rain, which resulted in the pilots loss of situational awareness and subsequent loss of airplane control.",1.0,1.0,100.0,0.0,cessna177,4
8103,8103,80423,20170511X93532,Accident,2017-05-11,AK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,,"The flight instructor's incorrect brake application during a high-speed taxi with a tailwind, which resulted in a nose-over.",2.0,1.0,0.0,50.0,piperPA18,2
8104,8104,80424,20170512X00957,Accident,2017-05-12,UT,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,"The pilots improper landing flare, which resulted in a bounced landing. ",2.0,0.0,0.0,100.0,cessna172,4
8105,8105,80427,20170512X55733,Accident,2017-05-12,FL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilots failure to maintain directional control of the airplane while landing with a tailwind.
",1.0,0.0,0.0,100.0,cessna172,4
8106,8106,80433,20170514X11153,Accident,2017-05-13,OK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,"The pilot's improper in-flight fuel management, which resulted in a partial loss of engine power due to fuel starvation.",2.0,1.0,50.0,50.0,piperPA 28-140,4
8107,8107,80440,20170523X12314,Accident,2017-05-14,TN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilots unstabilized approach and improper landing flare, which resulted in a hard, porpoised landing.
",1.0,0.0,0.0,100.0,cessna172,4
8108,8108,80444,20170515X72152,Accident,2017-05-15,MI,Non-Fatal,Substantial,mooney,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"Innacurate airspeed indications due to contamination of the pitot-static system with insect remains, which resulted in a high approach and landing speed and subsequent runway overrun.",1.0,0.0,0.0,100.0,mooneyM20E,5
8109,8109,80447,20170516X20422,Accident,2017-05-15,VA,Non-Fatal,Substantial,piper,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control during the landing roll.
",1.0,0.0,0.0,100.0,piperPA22,5
8110,8110,80448,20170516X63024,Accident,2017-05-15,OR,Non-Fatal,Substantial,aeronca,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilots failure to maintain directional control during the landing roll in gusting wind conditions.,1.0,0.0,0.0,100.0,aeronca7AC,3
8111,8111,80453,20170517X04530,Accident,2017-05-17,NJ,Non-Fatal,Substantial,stinson,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,A total loss of engine power due to the No. 4 cylinders exhaust valve getting stuck and the subsequent fracturing of the valve face stem.,1.0,1.0,100.0,0.0,stinson108,4
8112,8112,80455,20170530X84515,Accident,2017-05-17,NY,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Skydiving,0.0,0.0,0.0,3.0,VMC,,"The pilots failure to maintain directional control during the takeoff roll with gusting wind conditions.
",3.0,0.0,0.0,100.0,cessnaU206,6
8113,8113,80456,20170609X92156,Accident,2017-05-17,RU,Non-Fatal,Substantial,piper,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,,,,1.0,0.0,0.0,100.0,piperPA34,7
8114,8114,80457,20170616X21724,Incident,2017-05-18,ME,Non-Fatal,Minor,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,Unk,,,3.0,0.0,0.0,100.0,cessna182,4
8115,8115,80460,20170608X04444,Accident,2017-05-18,IN,Fatal,Destroyed,cessna,,,,2.0,0.0,0.0,0.0,Unk,,,2.0,2.0,100.0,0.0,cessna206,6
8116,8116,80461,20170520X21952,Accident,2017-05-19,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Loss of engine power for reasons that could not be determined based on the available information.,1.0,1.0,100.0,0.0,cessna182P,4
8117,8117,80470,20170524X52650,Accident,2017-05-20,OR,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,,"The flight instructors failure to attain an adequate climb rate during takeoff, which resulted in impact with trees.",3.0,0.0,0.0,100.0,cessna175,4
8118,8118,80474,20170522X83848,Accident,2017-05-21,VA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,,"A partial loss of engine power due to the formation of carburetor icing, which resulted from the student pilots failure to apply carburetor heat and the flight instructors delayed response in applying carburetor heat while operating in conditions conducive to carburetor icing.  
",2.0,1.0,50.0,50.0,cessna150,2
8119,8119,80477,20170522X91053,Accident,2017-05-21,PA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"An engine crankcase overpressurization and the subsequent loss of engine oil for reasons that could not be determined, which resulted in the failure of the No. 6 cylinder connecting rod due to a lack of lubrication. 
 
",1.0,0.0,0.0,100.0,cessna182,4
8120,8120,80483,20170531X60427,Accident,2017-05-22,AK,Non-Fatal,Substantial,cessna,1.0,Turbo Prop,,0.0,0.0,0.0,8.0,VMC,,An in-flight collision with a goose.,8.0,0.0,0.0,100.0,cessna208,10
8121,8121,80485,20170530X51257,Incident,2017-05-23,AN,Non-Fatal,,boeing,,,,0.0,0.0,0.0,135.0,,,,135.0,0.0,0.0,100.0,boeing777,442
8122,8122,80490,20170524X33247,Accident,2017-05-24,WI,Fatal,Substantial,piper,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,,"The pilot's failure to maintain control of the airplane while flying at a low altitude, which resulted in the airplane exceeding the critical angle of attack and a subsequent aerodynamic stall.",2.0,2.0,50.0,0.0,piperJ3C,2
8123,8123,80491,20170524X92524,Accident,2017-05-24,GA,Non-Fatal,Substantial,beech,2.0,Reciprocating,,0.0,0.0,0.0,1.0,IMC,,The pilots failure to properly configure the airplane for landing. Contributing to the accident were the pilots fatigue and self-induced distractions.,1.0,0.0,0.0,100.0,beech58,6
8124,8124,80493,20170612X33614,Accident,2017-05-24,AK,Non-Fatal,Substantial,cessna,1.0,Turbo Prop,,0.0,0.0,0.0,8.0,VMC,,"The pilots failure to recognize the magnitude of the swell size during landing, which resulted in a tail-low hard water landing. 
",8.0,0.0,0.0,100.0,cessna208,10
8125,8125,80496,20170530X11319,Accident,2017-05-25,OM,Fatal,Destroyed,piper,,,,2.0,0.0,0.0,0.0,,,,2.0,2.0,100.0,0.0,piperPA28R,4
8126,8126,80499,20170530X95746,Accident,2017-05-26,NE,Fatal,Substantial,cessna,,,,1.0,0.0,0.0,0.0,Unk,,,1.0,1.0,100.0,0.0,cessna172,4
8127,8127,80508,20170608X71603,Accident,2017-05-26,MI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,,"The pilot's improper approach to landing and his failure to perform a go-around, which resulted in a runway overrun.",4.0,1.0,25.0,75.0,cessna177,4
8128,8128,80509,20170527X13544,Accident,2017-05-27,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,3.0,0.0,0.0,VMC,,"The flight instructor's delayed remedial action, which resulted in an exceedance of the airplane's critical angle of attack and an aerodynamic stall and loss of control. Contributing to the accident was the student pilot's failure to maintain runway alignment on approach.",3.0,3.0,100.0,0.0,cessna175,4
8129,8129,80512,20170528X80339,Accident,2017-05-27,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain directional control during the landing roll. 
",2.0,0.0,0.0,100.0,cessnaA185,7
8130,8130,80516,20170605X01945,Accident,2017-05-27,SC,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's improper glidepath in variable wind conditions, which resulted in the airplane impacting terrain short of the runway threshold.",1.0,0.0,0.0,100.0,piperPA28,4
8131,8131,80517,20170907X34535,Accident,2017-05-27,MI,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,"The pilot's failure to maintain a proper approach speed, which resulted in in a hard landing and a runway excursion. Contributing to the accident was the pilot's decision to fly the airplane without an instructor onboard.",1.0,1.0,0.0,0.0,piperPA-28,4
8132,8132,80520,20170530X85846,Accident,2017-05-28,TX,Non-Fatal,Substantial,mooney,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to attain a proper touchdown point during landing, which resulted in a runway excursion. Contributing to the accident was the pilots impaired vision due to his broken eyeglasses.",1.0,0.0,0.0,100.0,mooneyM20J,4
8133,8133,80522,20170531X41604,Accident,2017-05-28,ES,Fatal,Destroyed,cessna,1.0,,,1.0,0.0,0.0,0.0,,,,1.0,1.0,100.0,0.0,cessna182,4
8134,8134,80523,20170608X95731,Accident,2017-05-28,IL,Fatal,Destroyed,piper,2.0,Reciprocating,,2.0,0.0,0.0,0.0,Unk,,,2.0,2.0,100.0,0.0,piperPA34,7
8135,8135,80525,20170531X12547,Accident,2017-05-30,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilot's incorrect landing flare, which resulted in the airplane porpoising upon touchdown.",1.0,0.0,0.0,100.0,cessna172,4
8136,8136,80531,20170601X43457,Accident,2017-05-31,NM,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control during the landing roll in gusting crosswind conditions.
",1.0,0.0,0.0,100.0,cessnaA185,7
8137,8137,80535,20170601X53523,Accident,2017-06-01,CT,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Skydiving,0.0,0.0,0.0,4.0,VMC,,"The pilots unstabilized approach and failure to go around in rainy, gusting crosswind conditions, which resulted in a runway overrun. Contributing to the accident was the pilots self-induced pressure to land due to the deteriorating weather conditions.
",4.0,0.0,0.0,100.0,cessna182,4
8138,8138,80536,20170601X72202,Accident,2017-06-01,CA,Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,"The pilot's abrupt and substantial pullup maneuver while flying the airplane above the maneuvering speed, which resulted in an in-flight breakup. The reason for the pilot's maneuver could not be determined based on the available evidence.",1.0,1.0,100.0,0.0,cessna180,6
8139,8139,80537,20170606X83526,Accident,2017-06-01,LA,Fatal,Destroyed,piper,,,,1.0,0.0,1.0,0.0,,,,2.0,2.0,50.0,0.0,piperPA-28-140,4
8140,8140,80539,20170603X00247,Accident,2017-06-02,CA,Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,1.0,0.0,1.0,0.0,VMC,,"The flight instructor's decision to continue the takeoff in gusting tailwind and high density altitude conditions, which significantly reduced airplane performance, and his subsequent exceedance of the airplane's critical angle of attack during the initial climb, which resulted in an aerodynamic stall at low altitude.",2.0,2.0,50.0,0.0,cessna150M,2
8141,8141,80540,20170603X01738,Accident,2017-06-02,ID,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain adequate airspeed and his exceedance of the wings angle of attack while on short final, which resulted in an aerodynamic stall.
",2.0,0.0,0.0,100.0,cessna182,4
8142,8142,80551,20170604X14207,Accident,2017-06-03,IA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain an adequate approach path, which resulted in the left wing impacting a street sign.
",1.0,0.0,0.0,100.0,cessna177,4
8143,8143,80552,20170604X43302,Accident,2017-06-03,ID,Non-Fatal,Substantial,luscombe,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,A loss of engine power for reasons that could not be determined based on the available information which resulted in a landing short of the runway.,1.0,1.0,100.0,0.0,luscombe8A,2
8144,8144,80557,20170605X50725,Accident,2017-06-03,AN,Fatal,Substantial,cessna,,,,4.0,0.0,0.0,0.0,,,,4.0,4.0,100.0,0.0,cessna172,4
8145,8145,80560,20170604X10441,Accident,2017-06-04,CA,Fatal,Substantial,piper,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,"The pilot's exceedance of the airplane's critical angle of attack while intentionally maneuvering in a steep bank at low altitude, which resulted in an accelerated aerodynamic stall and subsequent loss of control.",2.0,2.0,100.0,0.0,piperPA 28-180,4
8146,8146,80561,20170604X22152,Accident,2017-06-04,MA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,The student pilot's decision to attempt to close the cockpit window during takeoff and his subsequent failure to maintain directional control.,1.0,0.0,0.0,100.0,cessna150,2
8147,8147,80562,20170604X43047,Accident,2017-06-04,AZ,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,"The pilots inadequate preflight planning that did not account for high-density altitude conditions and his subsequent attempted go-around in conditions that prevented the airplane from attaining a positive climb rate and resulted in its subsequent descent and impact with rising terrain. 
",2.0,2.0,100.0,0.0,cessna172,4
8148,8148,80565,20170604X74546,Accident,2017-06-04,CA,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots improper landing flare, which resulted in a hard landing and a subsequent loss of directional control.
",2.0,0.0,0.0,100.0,piperPA28,4
8149,8149,80571,20170703X72503,Accident,2017-06-04,AK,Non-Fatal,Substantial,aeronca,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,,"The pilots abrupt maneuver to avoid a moose cow and calf during taxi, which resulted in an impact with a tree.
",1.0,0.0,0.0,100.0,aeronca7AC,3
8150,8150,80574,20170606X02315,Accident,2017-06-06,UT,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilots failure to maintain adequate airspeed and his exceedance of the airplanes critical angle of attack during an attempted go-around, which resulted in an aerodynamic stall.  
",1.0,0.0,0.0,100.0,cessna172,4
8151,8151,80576,20170607X64827,Accident,2017-06-06,AK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,"The pilot's improper in-flight fuel management, which resulted in a total loss of engine power due to fuel starvation. ",2.0,2.0,100.0,0.0,cessna172,4
8152,8152,80577,20170621X95331,Accident,2017-06-06,AK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,,0.0,0.0,0.0,5.0,VMC,,"The pilot's decision to land on unsuitable terrain, which resulted in the nosewheel breaking and a subsequent noseover.

 
",5.0,0.0,0.0,100.0,cessna207,6
8153,8153,80580,20170608X54125,Accident,2017-06-08,TN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilots failure to maintain directional control during the landing roll.,1.0,0.0,0.0,100.0,cessna172,4
8154,8154,80589,20170609X84204,Accident,2017-06-09,OH,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilots failure to maintain a proper landing flare in variable wind conditions, which resulted in the airplane landing on the left edge of the runway and impacting trees.
",1.0,1.0,100.0,0.0,piperPA28R,4
8155,8155,80594,20170610X23258,Accident,2017-06-10,FL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,A partial loss of engine power during the initial climb due to carburetor icing.,2.0,0.0,0.0,100.0,cessna172P,4
8156,8156,80596,20170611X03618,Accident,2017-06-10,CA,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,IMC,,"The noninstrument-rated pilot's improper decision to continue visual flight rules flight into instrument meteorological conditions, which resulted in controlled flight into terrain.",1.0,1.0,0.0,0.0,piperPA28,4
8157,8157,80599,20170615X90939,Accident,2017-06-10,CT,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilots improper landing flare, which resulted in a bounced landing.
",1.0,0.0,0.0,100.0,piperPA28,4
8158,8158,80600,20170620X71124,Accident,2017-06-10,KS,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,"The student pilot's incorrect control application during landing after a simulated engine failure, which resulted in a hard, bounced landing, and the flight instructor's delayed action to perform a go-around in gusting wind conditions.",2.0,0.0,0.0,100.0,cessna172,4
8159,8159,80602,20170611X43158,Accident,2017-06-11,FL,Non-Fatal,Substantial,cirrus design corp,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,"The pilot's failure to properly configure the mixture control for landing due to disorientation because he had the airport diagram upside down, which resulted in a total loss of engine power.",1.0,1.0,0.0,0.0,cirrus design corpSR22,5
8160,8160,80603,20170611X43425,Accident,2017-06-11,NJ,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control while landing in gusting wind conditions.
",1.0,0.0,0.0,100.0,cessna180,6
8161,8161,80604,20170612X33014,Accident,2017-06-11,OR,Non-Fatal,Substantial,piper,1.0,Reciprocating,Glider Tow,0.0,1.0,0.0,0.0,VMC,,The pilot's failure to visually check the fuel level prior to takeoff and subsequent mismanagement of the available fuel supply during numerous glider tow flights.,1.0,1.0,100.0,0.0,piperPA25,2
8162,8162,80605,20170613X51406,Accident,2017-06-11,OH,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,"The flight instructor's failure to perform a go-around during final approach, which resulted in an aerodynamic stall and a hard landing. Contributing to the accident was the flight instructor's failure to brief the student pilot on the positive transfer of aircraft control during preflight.",2.0,0.0,0.0,100.0,cessna172,4
8163,8163,80606,20170612X05005,Accident,2017-06-12,NY,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"A loss of preload to the crankshaft gear attachment bolt due to improper installation, which resulted in the fatigue failure of the crankshaft gear alignment dowel and led to the rotation of the crankshaft gear and a subsequent total loss of engine power.",1.0,0.0,0.0,100.0,cessna172,4
8164,8164,80607,20170613X15309,Accident,2017-06-12,OH,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilots rudder overcorrection during the landing roll, which resulted in a loss of directional control.
",1.0,0.0,0.0,100.0,cessna152,3
8165,8165,80611,20170615X11123,Incident,2017-06-13,IA,Non-Fatal,Minor,boeing,,,,0.0,0.0,0.0,67.0,,,,67.0,0.0,0.0,100.0,boeing737,126
8166,8166,80613,20170614X03409,Accident,2017-06-14,AR,Non-Fatal,Substantial,grumman,,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC,,"The loss of engine power due to fuel exhaustion, which resulted in a forced landing on unsuitable terrain.",1.0,1.0,100.0,0.0,grummanG164,1
8167,8167,80614,20170614X03639,Accident,2017-06-14,ID,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's exceedance of the airplanes critical angle of attack, which resulted in a power-on stall and subsequent loss of airplane control.

",2.0,0.0,0.0,100.0,cessna172,4
8168,8168,80621,20170622X84339,Accident,2017-06-14,OR,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control during the takeoff roll, which resulted in the airplane contacting tall grass.
",1.0,0.0,0.0,100.0,cessnaA188,1
8169,8169,80626,20170718X25017,Accident,2017-06-15,CA,Non-Fatal,Substantial,champion,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control during the landing roll.
",1.0,0.0,0.0,100.0,champion7ECA,3
8170,8170,80627,20170616X22948,Accident,2017-06-16,IA,Fatal,Destroyed,cessna,,,,1.0,0.0,0.0,0.0,,,,1.0,1.0,100.0,0.0,cessna172,4
8171,8171,80630,20170619X84923,Accident,2017-06-16,MI,Non-Fatal,Substantial,aeronca,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,,"The flight instructor's inadequate preflight planning, which resulted in a takeoff over maximum gross weight from a turf runway in highdensity altitude conditions and the airplanes inability to attain a climb rate and subsequent collision with trees.",2.0,1.0,50.0,50.0,aeronca11AC,3
8172,8172,80632,20170619X12230,Accident,2017-06-17,OK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,The separation of the nose wheel axle bolt and the nose wheel during the landing roll for reasons that could not be determined because the bolt was not recovered.,3.0,0.0,0.0,100.0,cessna182A,4
8173,8173,80634,20170620X02906,Accident,2017-06-17,AK,Non-Fatal,Destroyed,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to properly secure the external load, which resulted in the load shifting during flight, interference with the water rudder cable, and a subsequent loss of control",1.0,0.0,0.0,100.0,piperPA 12,4
